-0.41426466,-20.55362868,0.11046885,-4.83506059
0.00000000,0.00000000,1.00000000,-0.00000000
1.41717572,103.87223697,-0.55827837,13.66977592
0.00000000,0.00000000,0.00000000,-35.28934437
